customer_id,age,city,website_visits,instagram_engagement,interested_model,ad_clicks,brochure_download,income_lpa,configurator_used,test_drive,purchase,cluster,persona,intent_score,journey_stage,next_action
2740,26,Mumbai,2,4,BMW 3 Series,14,0,37.40309890820076,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
2741,23,Gurgaon,17,39,BMW X3,7,0,43.41382367690541,0,0,0,2,Window Shopper,0,Aware,Retargeting Ads
2742,43,Pune,14,18,BMW X1,6,0,63.495444284208936,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
2743,23,Bangalore,10,81,BMW X5,10,0,39.60840624577992,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
2744,31,Delhi,33,96,BMW X5,8,1,48.515609070717574,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
2745,55,Pune,12,3,BMW X1,2,0,78.43692164378834,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2746,37,Gurgaon,32,58,BMW 3 Series,10,0,58.842159650495006,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
2747,60,Bangalore,24,17,BMW X5,5,0,80.02938171008728,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
2748,43,Bangalore,14,23,BMW 3 Series,14,0,61.459106111411415,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
2749,33,Gurgaon,5,92,BMW i4,0,0,55.093543848708244,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
2750,45,Bangalore,5,30,BMW i4,11,0,59.354333486047665,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
2751,61,Gurgaon,32,57,BMW X5,7,0,88.72729490468708,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2752,59,Bangalore,33,27,BMW X1,1,1,81.04622132476813,1,1,0,0,Luxury Veteran,15,Hot Lead,Immediate Sales Call
2753,31,Mumbai,4,8,BMW X1,4,0,52.70510611225906,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
2754,56,Gurgaon,30,44,BMW X1,5,1,80.14799253034116,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
2755,53,Pune,17,89,BMW 3 Series,3,0,71.65922436736007,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2756,28,Mumbai,3,48,BMW i4,8,1,41.650861978420735,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
2757,42,Pune,13,1,BMW 3 Series,2,0,57.220326833471944,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
2758,41,Bangalore,36,5,BMW X3,1,1,53.688898277800774,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
2759,47,Pune,18,28,BMW X3,2,0,67.24951585406895,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
2760,25,Mumbai,23,25,BMW X5,4,0,41.252491110965465,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
2761,43,Gurgaon,35,27,BMW X3,0,0,65.00708230303938,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
2762,36,Delhi,33,6,BMW X1,9,1,52.09798478309463,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
2763,61,Pune,36,33,BMW X5,11,0,86.46625527781391,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2764,42,Delhi,17,55,BMW i4,3,0,66.23787177683927,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2765,36,Pune,39,9,BMW i4,0,1,62.93003260340315,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
2766,43,Pune,34,56,BMW X3,8,0,57.53031798723892,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
2767,49,Gurgaon,12,46,BMW X3,13,1,75.65466119680283,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
2768,35,Bangalore,5,85,BMW i4,2,0,54.267225600266144,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
2769,48,Mumbai,27,26,BMW X3,1,0,69.50998806954829,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
2770,62,Mumbai,13,38,BMW X3,4,0,83.04063786537125,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2771,61,Mumbai,26,21,BMW 3 Series,0,0,89.59470469349513,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2772,49,Bangalore,14,18,BMW i4,9,1,70.71512613653837,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
2773,47,Delhi,32,99,BMW i4,13,0,60.67160097989583,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
2774,23,Mumbai,11,8,BMW X3,6,1,29.507253108100933,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
2775,46,Delhi,38,18,BMW X1,8,0,66.03478708227343,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
2776,24,Bangalore,16,1,BMW 3 Series,0,0,41.79325339452865,0,0,0,2,Window Shopper,0,Aware,Retargeting Ads
2777,29,Bangalore,22,91,BMW X1,11,1,42.01359023610842,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
2778,54,Gurgaon,16,60,BMW X3,7,0,73.58456862273556,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
2779,63,Mumbai,13,58,BMW i4,7,0,91.3466751081932,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2780,56,Gurgaon,12,85,BMW X1,6,0,76.11930234875427,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2781,27,Mumbai,18,69,BMW X5,9,0,45.402318006631646,0,0,0,1,Aspiring Techie,0,Aware,Retargeting Ads
2782,60,Bangalore,29,70,BMW X1,3,0,79.92864941274482,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2783,44,Bangalore,18,69,BMW i4,13,0,69.05721095618547,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
2784,46,Pune,2,32,BMW X3,11,0,67.37089738619406,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2785,64,Pune,2,77,BMW X1,14,0,87.95923301182756,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2786,40,Bangalore,3,64,BMW X3,13,0,65.4445431914389,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
2787,26,Bangalore,29,24,BMW 3 Series,6,0,34.5694339961472,1,0,0,2,Window Shopper,10,Aware,Retargeting Ads
2788,32,Delhi,8,69,BMW X5,1,1,52.20315133001199,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
2789,33,Delhi,11,27,BMW i4,5,1,42.485459005119615,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
2790,31,Gurgaon,12,17,BMW i4,13,0,48.44671619877279,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
2791,29,Pune,32,62,BMW X3,11,0,45.85087281434599,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
2792,45,Pune,4,90,BMW X5,14,0,66.52812849896523,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
2793,49,Bangalore,9,48,BMW i4,10,0,60.988209437437,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2794,62,Bangalore,24,65,BMW X1,14,0,86.39711335211803,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2795,57,Gurgaon,16,39,BMW i4,4,0,85.31673338572136,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2796,58,Pune,17,84,BMW X1,4,0,77.35326195195849,0,0,0,0,Luxury Veteran,0,Aware,Retargeting Ads
2797,42,Delhi,22,86,BMW i4,10,0,57.842803399406236,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
2798,29,Mumbai,7,65,BMW X1,7,0,43.004507546633434,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
2799,30,Gurgaon,10,79,BMW 3 Series,0,0,50.9598749737081,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
2800,36,Mumbai,29,3,BMW X3,7,0,49.95520023157832,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
2801,61,Delhi,36,33,BMW 3 Series,3,0,82.12711561309793,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2802,39,Delhi,24,4,BMW X1,12,1,61.59980449282222,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
2803,63,Mumbai,14,97,BMW X3,9,0,82.26759924374727,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2804,41,Gurgaon,14,21,BMW X5,5,0,64.78639827240497,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
2805,27,Mumbai,25,19,BMW X1,5,0,40.374541860951,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
2806,33,Gurgaon,22,46,BMW i4,0,0,49.637107907933384,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
2807,23,Gurgaon,23,76,BMW i4,7,0,42.65511332002744,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
2808,28,Bangalore,32,33,BMW X5,12,0,48.49990659389361,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
2809,37,Pune,26,43,BMW 3 Series,14,0,53.04778940709672,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
2810,24,Pune,27,5,BMW X1,3,1,34.97118662680304,1,0,0,2,Window Shopper,15,Warm Lead,Personalized Email
2811,24,Delhi,12,55,BMW i4,12,1,46.52749487262819,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
2812,48,Bangalore,19,28,BMW X3,11,1,67.13615475024581,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
2813,64,Pune,19,96,BMW X5,8,0,89.58303455014703,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2814,61,Gurgaon,34,52,BMW 3 Series,14,0,87.30938790487895,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2815,59,Gurgaon,32,0,BMW 3 Series,6,0,77.76902503794388,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2816,54,Mumbai,29,58,BMW X3,14,0,68.80483689515319,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
2817,49,Mumbai,21,47,BMW X3,13,0,72.34884100815125,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
2818,22,Gurgaon,35,6,BMW X5,10,0,29.862988565529616,1,0,0,2,Window Shopper,10,Aware,Retargeting Ads
2819,29,Gurgaon,5,85,BMW X3,13,0,40.37685619062896,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
2820,58,Mumbai,12,31,BMW i4,3,0,83.38902776568436,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2821,53,Pune,7,77,BMW 3 Series,11,0,76.03153854033359,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2822,64,Delhi,2,60,BMW X3,0,0,89.00184790078086,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2823,58,Mumbai,25,56,BMW X1,8,0,77.56230782624124,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2824,25,Pune,10,50,BMW X3,9,0,46.58576183574244,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
2825,51,Pune,38,87,BMW 3 Series,5,0,67.05943054110944,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
2826,27,Pune,6,18,BMW i4,5,1,32.71865653733728,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
2827,40,Bangalore,27,26,BMW X3,0,1,49.760593214386645,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
2828,53,Bangalore,35,62,BMW i4,4,0,74.49736852309373,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2829,30,Pune,10,59,BMW X1,3,0,46.03610342431993,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
2830,33,Gurgaon,9,60,BMW 3 Series,14,0,53.433629723512766,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
2831,32,Bangalore,20,60,BMW X5,10,1,51.7361910031658,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
2832,37,Mumbai,37,86,BMW 3 Series,0,0,54.28135731989233,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
2833,22,Bangalore,35,44,BMW X5,6,1,29.680693589048246,1,0,0,2,Window Shopper,15,Warm Lead,Personalized Email
2834,42,Gurgaon,37,20,BMW X5,3,0,57.72153949897431,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
2835,51,Delhi,8,43,BMW 3 Series,2,1,68.89390802775988,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
2836,34,Bangalore,31,92,BMW X5,1,1,58.89216747185553,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
2837,55,Pune,16,0,BMW i4,7,0,75.52170568224442,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2838,25,Pune,28,94,BMW X1,4,0,45.138133166383795,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
2839,49,Pune,6,90,BMW X3,9,1,69.84821821899328,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
2840,59,Delhi,32,43,BMW X5,8,1,80.4368925051661,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
2841,52,Gurgaon,28,99,BMW X5,4,0,70.0749582908604,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2842,48,Mumbai,11,61,BMW 3 Series,9,1,70.2091472581349,0,0,0,0,Luxury Veteran,5,Cold Lead,Brand Awareness
2843,26,Gurgaon,23,60,BMW i4,11,1,36.13666434842961,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
2844,46,Delhi,30,90,BMW X3,0,1,65.05406732904996,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
2845,24,Pune,9,78,BMW X5,13,0,39.3548340222388,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
2846,54,Gurgaon,28,88,BMW i4,9,0,75.80317787154208,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
2847,25,Mumbai,24,78,BMW X3,4,0,35.817327120152655,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
2848,46,Pune,28,82,BMW 3 Series,4,0,63.284295839883,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
2849,41,Mumbai,24,49,BMW X5,7,0,60.76882836718402,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
2850,55,Bangalore,15,74,BMW 3 Series,5,1,77.1332578572034,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
2851,47,Mumbai,39,40,BMW 3 Series,14,0,72.68488483114271,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2852,26,Pune,33,32,BMW X5,10,0,40.1904343146389,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
2853,56,Bangalore,34,86,BMW i4,4,0,71.32047562603454,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2854,49,Pune,22,11,BMW i4,12,0,66.48163003250038,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2855,50,Pune,29,1,BMW 3 Series,7,0,64.77023897500273,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
2856,30,Bangalore,34,20,BMW 3 Series,14,0,53.89326820394597,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
2857,59,Mumbai,10,13,BMW X1,0,1,84.82731011972028,0,0,0,0,Luxury Veteran,5,Cold Lead,Brand Awareness
2858,27,Delhi,30,33,BMW X3,4,0,44.19761599442943,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
2859,40,Delhi,11,78,BMW 3 Series,2,0,59.99077750636565,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
2860,32,Delhi,34,84,BMW 3 Series,4,0,48.03195183874346,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
2861,23,Delhi,21,63,BMW X3,2,0,30.802387211480223,1,0,0,1,Aspiring Techie,10,Aware,Retargeting Ads
2862,30,Gurgaon,13,22,BMW X5,14,1,43.82996387781907,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
2863,42,Delhi,25,84,BMW i4,3,0,48.405937611608216,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
2864,45,Bangalore,21,49,BMW X5,10,0,67.47756604331482,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2865,55,Delhi,1,13,BMW X3,8,0,76.6874670616212,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2866,43,Pune,5,84,BMW X3,1,1,61.987527215372516,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
2867,24,Delhi,22,75,BMW X1,13,0,35.21538770440198,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
2868,33,Mumbai,7,45,BMW X1,9,1,49.10902152584958,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
2869,49,Bangalore,13,4,BMW i4,11,0,71.81871442813255,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2870,51,Bangalore,23,65,BMW 3 Series,0,0,73.17899293055582,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2871,47,Gurgaon,21,21,BMW X3,11,0,60.940981165422926,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
2872,42,Pune,6,69,BMW X1,3,1,56.93692800259475,0,0,0,1,Aspiring Techie,5,Cold Lead,Brand Awareness
2873,49,Bangalore,20,1,BMW X5,7,1,72.13172576794375,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
2874,47,Mumbai,12,28,BMW X1,12,0,65.07043240351464,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2875,54,Delhi,9,60,BMW X5,4,0,83.85416598463853,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2876,42,Bangalore,28,99,BMW X1,8,0,55.58160654769711,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
2877,56,Mumbai,11,70,BMW X5,9,0,76.24120818593676,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2878,55,Delhi,32,15,BMW X1,2,0,74.13191060419514,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2879,62,Gurgaon,11,63,BMW X1,12,0,83.32128658935619,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2880,39,Bangalore,24,96,BMW i4,8,0,51.892664476268635,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
2881,32,Bangalore,15,96,BMW 3 Series,0,0,39.173226875054745,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
2882,44,Mumbai,35,13,BMW X3,14,1,65.64556728154021,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
2883,43,Pune,17,42,BMW 3 Series,1,1,69.05919870092413,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
2884,38,Gurgaon,25,75,BMW i4,8,0,53.28604946146827,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
2885,26,Pune,35,42,BMW X5,13,0,42.635886691068826,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
2886,32,Bangalore,19,69,BMW 3 Series,8,0,47.571961481230126,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
2887,51,Pune,31,54,BMW X3,9,0,70.33495345984346,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2888,36,Delhi,17,75,BMW X3,4,0,50.14307138614856,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
2889,48,Gurgaon,23,30,BMW X5,9,0,71.0781842718463,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2890,56,Pune,1,75,BMW X3,11,1,78.45234956170158,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
2891,54,Delhi,10,73,BMW i4,12,0,71.5025612858859,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2892,41,Mumbai,8,39,BMW 3 Series,3,0,63.089650489423555,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
2893,37,Pune,26,26,BMW X3,8,0,61.54845596197086,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
2894,55,Gurgaon,34,51,BMW 3 Series,11,0,81.88299678116056,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2895,23,Delhi,19,6,BMW X1,9,0,36.84827601409048,0,0,0,2,Window Shopper,0,Aware,Retargeting Ads
2896,56,Pune,14,45,BMW 3 Series,1,0,72.97549702679923,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2897,61,Mumbai,8,99,BMW X5,14,0,78.86500170881386,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2898,49,Pune,1,32,BMW i4,2,1,66.41369364691312,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
2899,60,Delhi,25,90,BMW X3,14,0,79.94618310041575,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2900,27,Pune,24,7,BMW i4,14,0,46.75034030052162,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
2901,30,Gurgaon,20,4,BMW 3 Series,13,1,36.6523458612066,0,0,0,2,Window Shopper,5,Aware,Retargeting Ads
2902,41,Bangalore,30,60,BMW X3,14,0,58.88929845879028,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
2903,22,Delhi,5,71,BMW i4,7,0,33.820814311077314,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
2904,29,Delhi,3,59,BMW X5,0,0,41.189522458787444,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
2905,44,Delhi,32,84,BMW X1,1,0,65.39166135089759,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
2906,24,Delhi,17,23,BMW X1,4,0,35.48337042194516,0,0,0,2,Window Shopper,0,Aware,Retargeting Ads
2907,25,Pune,5,6,BMW X5,14,0,39.3050514944605,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
2908,46,Gurgaon,11,60,BMW X1,14,0,69.52378830664804,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2909,59,Mumbai,38,82,BMW X5,6,0,79.36330205140612,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2910,36,Gurgaon,4,94,BMW 3 Series,9,1,59.45152132066012,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
2911,42,Delhi,39,35,BMW X5,12,1,56.402601006728894,1,1,0,2,Window Shopper,15,Hot Lead,Immediate Sales Call
2912,56,Pune,19,26,BMW X1,8,0,62.907490718864864,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2913,35,Pune,39,28,BMW 3 Series,13,0,54.47702052363236,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
2914,57,Delhi,23,86,BMW X5,2,0,79.95876184962783,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2915,33,Pune,17,19,BMW X5,10,0,54.701954461891596,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
2916,38,Delhi,13,69,BMW 3 Series,3,0,57.74639368012692,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
2917,60,Gurgaon,27,75,BMW X3,9,0,89.48747261124835,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2918,30,Bangalore,1,75,BMW X1,0,0,47.560163735074795,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
2919,56,Pune,2,2,BMW X3,11,0,82.30483206378665,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2920,34,Delhi,18,38,BMW 3 Series,0,1,55.00350635057055,0,0,0,2,Window Shopper,5,Aware,Retargeting Ads
2921,36,Delhi,36,98,BMW 3 Series,0,0,50.273452021036455,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
2922,39,Pune,33,82,BMW i4,3,0,54.55491197929824,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
2923,54,Mumbai,36,44,BMW i4,8,0,73.59392306065944,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2924,27,Delhi,2,67,BMW 3 Series,7,0,53.18525479191746,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
2925,48,Pune,4,30,BMW i4,3,1,64.778642779524,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
2926,44,Delhi,16,37,BMW X5,7,0,64.91233302871258,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2927,48,Mumbai,4,96,BMW X3,14,0,68.12683269867553,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
2928,55,Bangalore,9,5,BMW 3 Series,6,0,77.15596178171216,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
2929,59,Mumbai,21,7,BMW X5,5,0,81.09365301188264,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2930,35,Gurgaon,23,27,BMW X1,9,0,50.16975496711509,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
2931,57,Pune,2,14,BMW X1,11,1,72.7801452646088,0,0,0,0,Luxury Veteran,5,Cold Lead,Brand Awareness
2932,29,Mumbai,3,94,BMW i4,1,0,40.12651227714347,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
2933,56,Bangalore,23,7,BMW i4,14,0,80.93069005413068,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2934,40,Delhi,26,53,BMW X5,2,0,60.352174861903556,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
2935,51,Pune,7,5,BMW X1,3,0,72.24928003236596,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2936,35,Mumbai,36,28,BMW 3 Series,6,1,61.02333939579117,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
2937,41,Bangalore,33,33,BMW X3,7,0,71.4466935662136,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2938,46,Mumbai,36,6,BMW i4,13,1,60.494817720845575,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
2939,61,Gurgaon,4,39,BMW X5,10,0,90.25913288454011,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2940,45,Pune,23,73,BMW i4,7,0,58.0010448391299,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
2941,35,Delhi,25,12,BMW X5,3,0,49.81498188002279,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
2942,47,Bangalore,26,61,BMW X1,8,0,67.22334433645644,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2943,59,Mumbai,28,85,BMW i4,7,0,85.00655062762016,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
2944,44,Pune,28,84,BMW X5,10,0,56.49397019905741,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
2945,43,Mumbai,21,64,BMW X5,12,0,61.99620532881258,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
2946,40,Pune,10,40,BMW i4,4,0,58.58607194388232,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
2947,24,Gurgaon,27,41,BMW X3,12,0,31.489075511721808,1,0,0,2,Window Shopper,10,Aware,Retargeting Ads
2948,63,Mumbai,15,65,BMW 3 Series,2,0,87.79010191959847,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
2949,40,Gurgaon,17,92,BMW X1,1,1,57.38669862452507,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
2950,30,Bangalore,39,10,BMW i4,11,1,48.85758461391561,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
2951,49,Gurgaon,35,49,BMW i4,8,1,66.44618320681793,1,1,0,0,Luxury Veteran,15,Hot Lead,Immediate Sales Call
